scheduler, patronID, drinkName, execTime,arrivalTime, serviceStartTime, completionTime,waitingTime, responseTime, turnaroundTime, queueLevel
PRIORITY,152,Gin and Tonic,40,1778883657493,1778883694166,1778883694206,36673,36673,36713,0
PRIORITY,148,Pina Colada,100,1778883694199,1778883694207,1778883694307,8,8,108,0
PRIORITY,149,Cider,25,1778883694166,1778883694309,1778883694334,143,143,168,0
PRIORITY,150,Mojito,75,1778883694293,1778883694335,1778883694410,42,42,117,0
PRIORITY,151,White Wine,25,1778883694167,1778883694412,1778883694437,245,245,270,0
PRIORITY,148,Martini,60,1778883694427,1778883694439,1778883694500,12,12,73,0
PRIORITY,149,Martini,60,1778883694434,1778883694502,1778883694562,68,68,128,0
PRIORITY,152,Pina Colada,100,1778883694316,1778883694564,1778883694664,248,248,348,0
PRIORITY,148,Red Wine,25,1778883694611,1778883694665,1778883694690,54,54,79,0
PRIORITY,149,Cider,25,1778883694672,1778883694692,1778883694717,20,20,45,0
PRIORITY,151,Beer,25,1778883694587,1778883694719,1778883694744,132,132,157,0
PRIORITY,153,B52,200,1778883657583,1778883694745,1778883694945,37162,37162,37362,0
PRIORITY,151,Red Wine,25,1778883694844,1778883694947,1778883694972,103,103,128,0
PRIORITY,152,Bloody Mary,70,1778883694785,1778883694974,1778883695044,189,189,259,0
PRIORITY,153,Beer,25,1778883694956,1778883695046,1778883695071,90,90,115,0
PRIORITY,154,Martini,60,1778883657682,1778883695073,1778883695133,37391,37391,37451,0
PRIORITY,151,Pina Colada,100,1778883695122,1778883695134,1778883695234,12,12,112,0
PRIORITY,152,Pina Colada,100,1778883695194,1778883695236,1778883695336,42,42,142,0
PRIORITY,153,Red Wine,25,1778883695171,1778883695337,1778883695362,166,166,191,0
PRIORITY,151,Margarita,75,1778883695354,1778883695364,1778883695439,10,10,85,0
PRIORITY,152,B52,200,1778883695456,1778883695464,1778883695664,8,8,208,0
PRIORITY,151,Vodka shot,20,1778883695543,1778883695666,1778883695686,123,123,143,0
PRIORITY,152,Pina Colada,100,1778883695674,1778883695688,1778883695788,14,14,114,0
PRIORITY,153,Vodka shot,20,1778883695513,1778883695790,1778883695810,277,277,297,0
PRIORITY,154,Cosmopolitan,65,1778883695243,1778883695812,1778883695877,569,569,634,0
PRIORITY,153,Margarita,75,1778883695813,1778883695878,1778883695953,65,65,140,0
PRIORITY,154,Cosmopolitan,65,1778883695927,1778883695955,1778883696020,28,28,93,0
PRIORITY,155,Pina Colada,100,1778883657703,1778883696022,1778883696122,38319,38319,38419,0
PRIORITY,153,Beer,25,1778883696034,1778883696124,1778883696149,90,90,115,0
PRIORITY,154,Red Wine,25,1778883696070,1778883696151,1778883696176,81,81,106,0
PRIORITY,156,Cosmopolitan,65,1778883657748,1778883696177,1778883696243,38429,38429,38495,0
PRIORITY,155,Mojito,75,1778883696242,1778883696244,1778883696319,2,2,77,0
PRIORITY,153,Red Wine,25,1778883696249,1778883696321,1778883696346,72,72,97,0
PRIORITY,154,Draft Beer,50,1778883696326,1778883696348,1778883696398,22,22,72,0
PRIORITY,156,B52,200,1778883696293,1778883696400,1778883696600,107,107,307,0
PRIORITY,157,Cosmopolitan,65,1778883657765,1778883696601,1778883696667,38836,38836,38902,0
PRIORITY,156,Cider,25,1778883696610,1778883696668,1778883696693,58,58,83,0
PRIORITY,158,Cider,25,1778883657786,1778883696695,1778883696720,38909,38909,38934,0
PRIORITY,157,Cider,25,1778883696717,1778883696722,1778883696747,5,5,30,0
PRIORITY,159,Martini,60,1778883657792,1778883696749,1778883696809,38957,38957,39017,0
PRIORITY,156,Bloody Mary,70,1778883696794,1778883696810,1778883696880,16,16,86,0
PRIORITY,157,Vodka shot,20,1778883696847,1778883696882,1778883696902,35,35,55,0
